Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours,Predicted_Duration_Hours,Absolute_Error_Hours
INC15011,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,18,0,12.966666666666667,12.715969502565335,0.25069716410133225
INC15012,Variant 12,High,Bug,Website,6,3,0.0,0,18,13,0,4.1,4.2893999733291395,0.18939997332913983
INC15013,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,5,1,6.833333333333333,8.879283260865861,2.0459499275325284
INC15014,Variant 2,Low,Performance Issue,Email,4,2,0.0,1,8,19,1,13.8,11.33711723985892,2.462882760141081
INC15015,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,19,0,12.916666666666666,12.957919725906917,0.04125305924025113
INC15016,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,20,1,5.666666666666667,6.661374064746983,0.9947073980803163
INC15018,Variant 3,Low,Service Request,Website,8,6,1.0,0,48,23,0,25.233333333333334,26.0678488095238,0.8345154761904645
INC15019,Variant 10,High,Feature Request,Website,6,4,1.0,1,24,10,0,4.666666666666667,4.746800769600773,0.08013410293410583
INC1502,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,3,0,10.75,9.63940083018834,1.1105991698116604
INC15020,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,9,0,8.483333333333333,9.06856383954152,0.5852305062081875
INC15022,Variant 4,Medium,Feature Request,Website,7,4,1.0,0,28,12,0,12.933333333333334,12.849537638904305,0.08379569442902834
INC15023,Variant 13,Low,Feature Request,Email,11,4,1.0,0,44,11,1,32.333333333333336,33.22217989417992,0.8888465608465808
INC15024,Variant 1,Low,Bug,App,6,3,0.0,0,18,16,0,22.45,20.408313745584863,2.0416862544151364
INC15025,Variant 1,Low,Bug,Email,6,3,0.0,0,18,6,0,18.2,19.434144427087062,1.2341444270870632
INC15027,Variant 3,Low,Service Request,Email,8,4,1.0,0,32,18,0,32.68333333333333,26.71614561372268,5.967187719610649
INC15028,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,18,1,12.3,12.816577884490322,0.5165778844903208
INC15029,Variant 1,Low,Technical Issue,App,6,2,0.0,0,12,0,0,19.8,20.062082766153576,0.2620827661535756
INC1503,Variant 3,High,Incident,Email,8,4,1.0,0,32,3,0,6.366666666666666,6.783601502664006,0.41693483599734016
INC15030,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,2,0,10.45,11.570036786670125,1.1200367866701253
INC15031,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,8,1,13.35,13.16810320204486,0.18189679795514024
INC15032,Variant 5,High,Incident,Website,12,4,1.0,1,48,13,0,10.016666666666667,9.367118165784833,0.6495485008818349
INC15033,Variant 1,Low,Bug,Email,6,3,0.0,0,18,17,0,22.033333333333335,18.416407888662057,3.6169254446712777
INC15034,Variant 1,Low,Incident,Website,6,3,0.0,0,18,4,1,22.45,21.11861723585057,1.3313827641494278
INC15035,Variant 1,Medium,Feature Request,App,6,2,0.0,0,12,19,0,9.216666666666667,9.511657215007222,0.2949905483405555
INC15036,Variant 3,High,Incident,Email,8,4,1.0,0,32,2,1,6.683333333333334,6.926437758537754,0.24310442520442077
INC15037,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,19,1,15.916666666666666,13.336057391691453,2.580609274975213
INC15038,Variant 1,Low,Bug,Website,6,3,0.0,0,18,4,0,21.783333333333335,19.24808414162997,2.5352491917033646
INC15039,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,2,0,5.95,6.814465897065901,0.8644658970659007
INC1504,Variant 5,High,Bug,Email,12,5,1.0,1,60,3,0,8.383333333333333,9.267389654481319,0.8840563211479857
INC15040,Variant 1,Low,Maintenance,Website,6,2,0.0,0,12,20,0,22.0,19.053349800970604,2.9466501990293956
INC15041,Variant 8,Medium,Service Request,Website,10,3,0.0,0,30,15,0,18.533333333333335,17.580611102940285,0.95272223039305
INC15042,Variant 5,Medium,Performance Issue,App,12,4,1.0,1,48,21,0,16.816666666666666,18.520147134038805,1.7034804673721382
INC15043,Variant 3,Medium,Maintenance,Website,8,4,1.0,0,32,14,1,12.8,13.30162542565459,0.5016254256545896
INC15044,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,21,0,9.633333333333333,9.180576486440208,0.45275684689312534
INC15045,Variant 4,Medium,Service Request,Website,7,4,1.0,0,28,20,0,14.216666666666667,11.8033788580247,2.4132878086419662
INC15046,Variant 1,Low,Feature Request,Website,6,2,0.0,0,12,15,1,22.533333333333335,19.9422199915825,2.591113341750834
INC15047,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,18,1,13.116666666666667,12.876837817275323,0.23982884939134408
INC15049,Variant 3,Medium,Feature Request,App,8,5,1.0,0,40,4,0,11.566666666666666,12.76706346200097,1.2003967953343029
INC1505,Variant 4,High,Performance Issue,Website,7,6,1.0,0,42,21,0,8.033333333333333,6.360123809523812,1.673209523809521
INC15050,Variant 3,Medium,Incident,Email,8,3,1.0,0,24,23,1,12.8,13.097722442680771,0.2977224426807705
INC15051,Variant 13,Medium,Incident,Email,11,5,1.0,0,55,3,0,15.483333333333333,18.60744642857145,3.1241130952381173
INC15052,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,10,0,9.15,9.02127256092673,0.12872743907326978
INC15053,Variant 3,Low,Incident,Website,8,5,1.0,0,40,9,0,24.033333333333335,26.300985830527512,2.2676524971941774
INC15054,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,15,0,9.85,13.10808321134289,3.258083211342891
INC15055,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,9,0,14.25,13.622087981462982,0.6279120185370175
INC15056,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,6,0,8.716666666666667,9.02622954076487,0.30956287409820327
INC15057,Variant 5,Medium,Bug,Email,12,5,1.0,1,60,12,0,23.05,20.21330480430064,2.8366951956993596
INC15058,Variant 1,Low,Bug,App,6,3,0.0,0,18,22,0,17.016666666666666,20.874730406784565,3.858063740117899
INC15059,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,12,0,8.116666666666667,6.70433152474389,1.4123351419227772
INC1506,Variant 5,Medium,Bug,Website,12,4,1.0,1,48,10,0,18.85,17.753507609828432,1.0964923901715693
INC15060,Variant 3,Low,Technical Issue,Website,8,4,1.0,0,32,10,1,28.1,27.841334445646936,0.2586655543530654
INC15061,Variant 4,High,Performance Issue,Website,7,4,1.0,0,28,5,0,6.366666666666666,7.36174087301588,0.995074206349214
INC15062,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,19,1,32.93333333333333,27.466265136560953,5.467068196772377
INC15063,Variant 4,Low,Bug,Email,7,5,1.0,0,35,2,0,25.066666666666666,25.04825854176688,0.018408124899785605
INC15064,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,7,0,13.866666666666667,14.647401146457032,0.7807344797903646
INC15065,Variant 2,High,Feature Request,Email,4,2,0.0,1,8,22,0,2.216666666666667,1.9206290925124263,0.2960375741542405
INC15066,Variant 11,High,Service Request,Website,6,3,0.0,0,18,22,1,3.8666666666666667,4.023286745353411,0.156620078686744
INC15067,Variant 1,High,Service Request,Email,6,3,0.0,0,18,7,0,3.433333333333333,4.048051114317779,0.6147177809844462
INC15068,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,12,1,17.05,18.845914725089727,1.7959147250897267
INC1507,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,23,0,5.833333333333333,6.423983294929567,0.5906499615962337
INC15070,Variant 11,Low,Maintenance,Email,6,4,0.0,0,24,5,1,21.666666666666668,17.87268551587302,3.7939811507936483
INC15071,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,19,0,13.616666666666667,13.057796296296294,0.5588703703703732
INC15072,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,16,0,19.75,19.534413778813754,0.21558622118624626
INC15073,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,14,0,26.666666666666668,27.228667789001122,0.5620011223344541
INC15074,Variant 3,Medium,Feature Request,Website,8,3,1.0,0,24,18,0,15.1,14.193308752204581,0.9066912477954183
INC15075,Variant 1,High,Incident,Website,6,2,0.0,0,12,2,0,5.45,4.4771149470899525,0.9728850529100477
INC15076,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,16,0,12.2,12.629153425146937,0.42915342514693755
INC15077,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,15,0,9.383333333333333,9.155897800007724,0.22743553332560928
INC15078,Variant 3,High,Incident,Website,8,4,1.0,0,32,21,1,4.783333333333333,6.897136420755172,2.1138030874218385
INC15079,Variant 3,Low,Performance Issue,Website,8,6,1.0,0,48,5,0,23.0,24.40933824154239,1.4093382415423896
INC1508,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,2,0,21.733333333333334,18.22945702461121,3.5038763087221234
INC15080,Variant 8,Medium,Bug,App,10,3,0.0,0,30,8,0,16.533333333333335,17.15339155643738,0.6200582231040457
INC15081,Variant 11,Medium,Feature Request,Website,6,3,0.0,0,18,10,0,7.65,9.047966040928578,1.3979660409285781
INC15082,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,22,0,30.15,29.638436216838787,0.5115637831612112
INC15083,Variant 8,Medium,Incident,App,10,2,0.0,0,20,22,0,18.516666666666666,17.964800605258933,0.5518660614077326
INC15084,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,23,1,15.1,13.791975506592173,1.3080244934078262
INC15085,Variant 12,Medium,Incident,Website,6,3,0.0,0,18,5,0,9.233333333333333,8.612220495862159,0.6211128374711734
INC15086,Variant 2,Medium,Incident,Website,4,3,0.0,1,12,23,1,6.083333333333333,5.182553946208114,0.900779387125219
INC15087,Variant 10,Medium,Feature Request,Email,6,4,1.0,1,24,12,0,7.8,9.249345737595739,1.4493457375957393
INC15088,Variant 5,High,Feature Request,Email,12,6,1.0,1,72,22,0,9.816666666666666,9.713751322751328,0.1029153439153383
INC15089,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,19,0,12.366666666666667,12.957919725906917,0.5912530592402501
INC1509,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,1,1,12.683333333333334,12.451811133156973,0.23152220017636083
INC15090,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,18,1,11.783333333333333,12.482063979076475,0.6987306457431419
INC15091,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,19,1,15.55,13.80662448988181,1.7433755101181916
INC15092,Variant 3,Medium,Performance Issue,Website,8,6,1.0,0,48,3,0,15.033333333333333,13.304912649546356,1.728420683786977
INC15093,Variant 5,High,Performance Issue,Email,12,5,1.0,1,60,6,0,9.833333333333334,9.93023827160494,0.09690493827160651
INC15094,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,21,0,9.15,8.859795431692486,0.29020456830751407
INC15095,Variant 5,Medium,Service Request,Email,12,6,1.0,1,72,21,1,21.9,21.191875529100507,0.7081244708994916
INC15096,Variant 1,Medium,Service Request,Email,6,2,0.0,0,12,5,0,8.85,9.529408014670517,0.6794080146705177
INC15097,Variant 1,High,Incident,Website,6,3,0.0,0,18,5,0,5.066666666666666,4.765400131658466,0.30126653500820044
INC15098,Variant 7,Medium,Bug,Website,15,7,3.0,0,105,14,0,22.033333333333335,21.740092957984196,0.29324037534913927
INC15099,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,14,1,9.716666666666667,9.472533293404132,0.24413337326253526
INC1510,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,20,0,24.95,27.121175539121364,2.1711755391213643
INC15100,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,9,0,5.5,6.078603582836916,0.5786035828369158
INC15101,Variant 5,Medium,Bug,Website,12,5,1.0,1,60,11,0,15.733333333333333,18.95077193562611,3.217438602292779
INC15102,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,13,0,12.166666666666666,13.355675292120829,1.1890086254541625
INC15103,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,21,0,11.283333333333333,14.276624894553963,2.99329156122063
INC15104,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,2,0,12.233333333333333,13.81200245348786,1.5786691201545278
INC15105,Variant 8,High,Bug,Website,10,3,0.0,0,30,8,1,10.883333333333333,9.85105404040404,1.0322792929292923
INC15106,Variant 4,Low,Incident,Website,7,5,1.0,0,35,4,0,29.45,24.778296168029478,4.671703831970522
INC15107,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,11,0,9.383333333333333,8.539031366917385,0.8443019664159479
INC15108,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,5,0,12.0,12.829482575861855,0.8294825758618547
INC15109,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,14,1,15.0,14.075521136579466,0.9244788634205339
INC1511,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,0,1,10.133333333333333,13.129731370855811,2.9963980375224786
INC15111,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,17,1,25.3,25.29400826935411,0.0059917306458920905
INC15112,Variant 5,Medium,Performance Issue,Phone,12,5,1.0,1,60,1,0,16.916666666666668,18.378631305114645,1.4619646384479772
INC15113,Variant 1,High,Incident,Email,6,2,0.0,0,12,18,0,4.266666666666667,4.880601096280261,0.613934429613594
INC15114,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,22,0,8.166666666666666,8.975786284175536,0.8091196175088697
INC15115,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,14,1,13.316666666666666,13.752897698502482,0.43623103183581513
INC15116,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,8,0,13.7,13.456201507302408,0.24379849269759113
INC15117,Variant 4,Medium,Service Request,Website,7,5,1.0,0,35,15,0,14.233333333333333,12.187204927479927,2.0461284058534055
INC15118,Variant 3,High,Feature Request,Email,8,5,1.0,0,40,3,0,7.833333333333333,7.113458509700177,0.7198748236331562
INC15119,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,8,1,13.933333333333334,13.60515627505211,0.32817705828122357
INC1512,Variant 3,Low,Incident,Email,8,4,1.0,0,32,14,1,33.25,30.099387075116233,3.1506129248837667
INC15120,Variant 5,High,Performance Issue,Email,12,5,1.0,1,60,21,0,10.416666666666666,9.69438179012347,0.7222848765431955
INC15121,Variant 7,Medium,Bug,Email,15,9,3.0,0,135,4,0,19.133333333333333,19.844992287958927,0.7116589546255945
INC15122,Variant 4,Medium,Maintenance,Phone,7,4,1.0,0,28,10,0,14.033333333333333,13.04108851040934,0.9922448229239933
INC15123,Variant 4,Low,Bug,Email,7,6,1.0,0,42,10,0,25.383333333333333,26.171639213410035,0.7883058800767024
INC15124,Variant 13,Low,Bug,Website,11,4,1.0,0,44,5,1,35.81666666666667,34.77142694003524,1.0452397266314293
INC15125,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,2,1,5.566666666666666,7.464174096119929,1.8975074294532623
INC15126,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,5,0,14.15,13.199708257491853,0.9502917425081474
INC15127,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,11,0,7.883333333333334,8.45254877727956,0.5692154439462263
INC15128,Variant 11,Medium,Performance Issue,Email,6,2,0.0,0,12,6,0,10.216666666666667,8.916291187670359,1.3003754789963082
INC15129,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,5,0,11.333333333333334,9.874634900180988,1.458698433152346
INC1513,Variant 8,Low,Bug,Email,10,2,0.0,0,20,10,0,34.766666666666666,34.591348390652556,0.1753182760141101
INC15130,Variant 1,Medium,Feature Request,App,6,3,0.0,0,18,21,1,7.316666666666666,8.639782722061888,1.3231160553952215
INC15131,Variant 1,High,Feature Request,Website,6,3,0.0,0,18,12,1,4.8,4.508056635802468,0.29194336419753153
INC15132,Variant 9,Low,Feature Request,Email,10,4,1.0,0,40,3,1,36.5,35.519228020282185,0.9807719797178152
INC15133,Variant 1,Low,Performance Issue,Email,6,2,0.0,0,12,22,0,16.266666666666666,21.40607094957512,5.139404282908455
INC15134,Variant 7,High,Bug,Email,15,8,3.0,0,120,0,1,10.683333333333334,11.284709766313945,0.6013764329806115
INC15135,Variant 4,High,Performance Issue,Website,7,5,1.0,0,35,19,1,8.05,6.765816027336854,1.284183972663147
INC15136,Variant 6,High,Feature Request,Website,10,7,2.0,0,70,0,0,9.4,7.978285295414467,1.4217147045855336
INC15137,Variant 1,Medium,Feature Request,Phone,6,3,0.0,0,18,6,1,9.45,9.59609909727618,0.1460990972761813
INC15138,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,20,0,6.533333333333333,6.99076882916466,0.4574354958313265
INC15139,Variant 3,High,Feature Request,App,8,4,1.0,0,32,1,0,6.8,6.08407220588054,0.7159277941194597
INC1514,Variant 3,High,Incident,Website,8,5,1.0,0,40,13,0,7.25,7.180963634976131,0.06903636502386856
INC15140,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,5,0,10.766666666666667,8.894976390738888,1.8716902759277794
INC15141,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,21,0,9.933333333333334,10.434726957954897,0.5013936246215636
INC15142,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,3,0,26.9,26.97226657848325,0.07226657848325146
INC15143,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,19,0,33.85,27.775661664261655,6.0743383357383465
INC15145,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,14,0,13.083333333333334,13.700693766191934,0.6173604328586002
INC15146,Variant 8,High,Bug,Email,10,3,0.0,0,30,14,1,8.483333333333333,9.39709389329806,0.9137605599647269
INC15147,Variant 3,High,Feature Request,Email,8,5,1.0,0,40,1,0,7.25,6.5317734954859885,0.7182265045140115
INC15148,Variant 4,Low,Bug,Website,7,4,1.0,0,28,23,0,27.483333333333334,24.067466961279443,3.415866372053891
INC15149,Variant 5,Medium,Feature Request,Email,12,5,1.0,1,60,1,0,14.083333333333334,16.603946825396832,2.5206134920634984
INC1515,Variant 9,Medium,Incident,Email,10,4,1.0,0,40,17,0,17.083333333333332,18.03469347643098,0.9513601430976486
INC15150,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,12,0,9.1,8.718462584536805,0.3815374154631943
INC15151,Variant 1,High,Feature Request,Website,6,2,0.0,0,12,11,1,3.466666666666667,4.247628172599005,0.7809615059323383
INC15152,Variant 10,High,Bug,App,6,3,1.0,1,18,5,0,5.816666666666666,4.593354973992964,1.2233116926737022
INC15153,Variant 3,Low,Technical Issue,Website,8,4,1.0,0,32,18,0,22.933333333333334,25.20567875290104,2.2723454195677064
INC15154,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,3,1,11.433333333333334,12.05591059002725,0.6225772566939156
INC15155,Variant 4,Medium,Performance Issue,Website,7,3,1.0,0,21,8,0,11.916666666666666,12.527719290123448,0.6110526234567821
INC15156,Variant 2,Low,Bug,Website,4,3,0.0,1,12,16,0,7.533333333333333,9.28237191620109,1.7490385828677564
INC15157,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,15,0,14.8,14.053976372559855,0.7460236274401453
INC15158,Variant 1,High,Bug,Website,6,2,0.0,0,12,13,0,3.95,4.613817909867911,0.6638179098679107
INC15159,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,19,0,31.9,27.48958433555473,4.410415664445267
INC1516,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,5,0,9.5,9.52106761194954,0.02106761194954032
INC15160,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,2,1,21.733333333333334,19.049793368205876,2.6835399651274585
INC15161,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,1,0,13.65,13.958894725562175,0.30889472556217434
INC15162,Variant 3,High,Incident,Website,8,5,1.0,0,40,11,0,7.616666666666666,6.278895634920632,1.3377710317460343
INC15163,Variant 7,High,Bug,Email,15,6,3.0,0,90,3,0,9.633333333333333,10.324664836860666,0.6913315035273335
INC15164,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,7,0,9.35,9.162625782523577,0.1873742174764228
INC15165,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,12,1,7.183333333333334,8.586501929216876,1.4031685958835425
INC15166,Variant 3,High,Maintenance,Email,8,5,1.0,0,40,12,0,7.116666666666666,6.580460048747549,0.5362066179191176
INC15167,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,7,0,16.733333333333334,13.982799565095384,2.7505337682379505
INC15168,Variant 1,Low,Service Request,Email,6,3,0.0,0,18,2,0,16.183333333333334,19.57830877471293,3.3949754413795965
INC15169,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,7,0,18.8,17.0272867063492,1.7727132936507992
INC1517,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,18,0,16.483333333333334,19.47564929946597,2.9923159661326366
INC15170,Variant 6,Low,Bug,Phone,10,7,2.0,0,70,3,1,29.15,31.003222053872033,1.8532220538720345
INC15171,Variant 3,Medium,Performance Issue,App,8,6,1.0,0,48,8,0,12.416666666666666,13.050406908369416,0.6337402417027498
INC15172,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,10,0,24.45,28.052854832050684,3.602854832050685
INC15173,Variant 6,High,Bug,Website,10,5,2.0,0,50,5,0,8.6,8.16963031305115,0.43036968694885047
INC15174,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,15,1,13.0,12.904698460335956,0.0953015396640442
INC15175,Variant 4,Low,Bug,Website,7,3,1.0,0,21,5,1,20.0,24.057887389770734,4.057887389770734
