Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours
INC17408,Variant 2,Medium,Bug,Email,4,2,0.0,1,8,19,0,6.483333333333333
INC17409,Variant 1,Low,Technical Issue,Email,6,2,0.0,0,12,13,1,19.9
INC1741,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,16,0,7.833333333333333
INC17410,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,8,0,19.516666666666666
INC17411,Variant 1,High,Bug,Email,6,3,0.0,0,18,6,0,4.966666666666667
INC17412,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,21,0,6.966666666666667
INC17413,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,19,0,28.966666666666665
INC17414,Variant 6,Low,Incident,Email,10,7,2.0,0,70,16,0,32.36666666666667
INC17415,Variant 1,High,Technical Issue,Email,6,3,0.0,0,18,3,1,3.35
INC17416,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,16,0,12.0
INC17417,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,22,1,28.916666666666668
INC17418,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,9,0,10.516666666666667
INC17419,Variant 10,Low,Feature Request,Website,6,3,1.0,1,18,22,0,19.35
INC1742,Variant 1,High,Incident,Website,6,3,0.0,0,18,8,0,4.166666666666667
INC17420,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,4,1,13.333333333333334
INC17421,Variant 3,Medium,Feature Request,Email,8,6,1.0,0,48,15,0,9.466666666666667
INC17422,Variant 1,High,Bug,Website,6,3,0.0,0,18,6,0,6.35
INC17423,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,2,0,7.116666666666666
INC17424,Variant 1,High,Technical Issue,Website,6,3,0.0,0,18,16,0,5.35
INC17425,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,19,0,11.233333333333333
INC17426,Variant 10,Medium,Performance Issue,Website,6,4,1.0,1,24,11,1,10.283333333333333
INC17427,Variant 9,Low,Performance Issue,Website,10,4,1.0,0,40,8,1,35.833333333333336
INC17428,Variant 7,High,Bug,Email,15,6,3.0,0,90,1,0,10.8
INC17429,Variant 1,Low,Performance Issue,App,6,3,0.0,0,18,1,0,18.216666666666665
INC1743,Variant 8,Low,Bug,Website,10,3,0.0,0,30,19,0,30.1
INC17430,Variant 3,Medium,Service Request,Email,8,6,1.0,0,48,23,1,12.9
INC17431,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,8,0,16.983333333333334
INC17432,Variant 9,High,Feature Request,Website,10,5,1.0,0,50,1,0,6.35
INC17433,Variant 7,High,Bug,Phone,15,8,3.0,0,120,13,0,11.433333333333334
INC17434,Variant 1,Medium,Feature Request,Email,6,2,0.0,0,12,21,0,8.166666666666666
INC17435,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,5,1,4.95
INC17436,Variant 1,Low,Bug,Website,6,2,0.0,0,12,4,0,18.35
INC17437,Variant 6,High,Service Request,Website,10,7,2.0,0,70,22,0,7.066666666666666
INC17438,Variant 9,Medium,Bug,Email,10,4,1.0,0,40,4,0,16.133333333333333
INC17439,Variant 1,Low,Feature Request,App,6,2,0.0,0,12,20,0,18.066666666666666
INC1744,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,19,0,14.516666666666667
INC17440,Variant 10,High,Incident,Website,6,4,1.0,1,24,6,1,3.466666666666667
INC17441,Variant 1,Low,Service Request,Email,6,2,0.0,0,12,9,0,17.533333333333335
INC17442,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,2,0,14.933333333333334
INC17443,Variant 3,High,Feature Request,Website,8,3,1.0,0,24,23,0,7.65
INC17444,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,15,0,15.066666666666666
INC17445,Variant 8,Low,Feature Request,App,10,3,0.0,0,30,8,0,28.683333333333334
INC17446,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,18,0,18.433333333333334
INC17447,Variant 3,Low,Technical Issue,App,8,4,1.0,0,32,10,0,23.35
INC17448,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,5,0,13.316666666666666
INC17449,Variant 3,Medium,Service Request,Email,8,3,1.0,0,24,17,1,12.05
INC1745,Variant 3,High,Performance Issue,Phone,8,5,1.0,0,40,7,0,7.083333333333333
INC17451,Variant 1,Low,Incident,Website,6,3,0.0,0,18,2,0,19.25
INC17452,Variant 7,Medium,Bug,Website,15,7,3.0,0,105,5,0,23.066666666666666
INC17454,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,10,0,21.783333333333335
INC17455,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,6,0,8.666666666666666
INC17456,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,13,0,8.233333333333333
INC17457,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,17,0,27.266666666666666
INC17458,Variant 10,Medium,Bug,Email,6,4,1.0,1,24,13,0,8.483333333333333
INC17459,Variant 6,Medium,Bug,Website,10,5,2.0,0,50,11,0,13.883333333333333
INC1746,Variant 9,Low,Feature Request,Website,10,5,1.0,0,50,18,0,35.03333333333333
INC17460,Variant 3,High,Maintenance,Website,8,4,1.0,0,32,19,1,5.566666666666666
INC17461,Variant 5,Medium,Maintenance,Website,12,6,1.0,1,72,1,0,18.85
INC17462,Variant 5,High,Feature Request,Website,12,4,1.0,1,48,0,0,8.816666666666666
INC17463,Variant 1,Low,Incident,Website,6,2,0.0,0,12,16,0,18.133333333333333
INC17464,Variant 3,Low,Maintenance,Email,8,3,1.0,0,24,11,0,28.65
INC17465,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,13,0,21.233333333333334
INC17466,Variant 8,Medium,Technical Issue,Website,10,3,0.0,0,30,21,0,17.233333333333334
INC17467,Variant 1,Low,Bug,Email,6,3,0.0,0,18,20,1,20.966666666666665
INC17468,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,22,0,10.283333333333333
INC17469,Variant 3,Low,Performance Issue,Phone,8,5,1.0,0,40,4,0,22.616666666666667
INC1747,Variant 3,Low,Feature Request,App,8,4,1.0,0,32,22,0,27.8
INC17470,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,10,0,9.883333333333333
INC17471,Variant 1,Medium,Feature Request,Email,6,2,0.0,0,12,16,1,9.25
INC17472,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,22,0,7.016666666666667
INC17473,Variant 4,Low,Performance Issue,Email,7,5,1.0,0,35,2,1,26.8
INC17474,Variant 1,High,Bug,Website,6,3,0.0,0,18,10,1,5.133333333333334
INC17475,Variant 4,High,Incident,Website,7,5,1.0,0,35,7,1,6.566666666666666
INC17476,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,13,0,19.2
INC17477,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,5,0,11.116666666666667
INC17478,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,23,1,12.15
INC17479,Variant 6,Medium,Incident,Email,10,6,2.0,0,60,9,1,14.083333333333334
INC1748,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,22,1,4.516666666666667
INC17480,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,14,0,14.733333333333333
INC17481,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,1,0,15.6
INC17482,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,17,1,5.9
INC17483,Variant 3,Low,Incident,App,8,5,1.0,0,40,9,0,23.95
INC17484,Variant 6,Medium,Service Request,Website,10,7,2.0,0,70,8,1,15.65
INC17485,Variant 1,High,Bug,Website,6,3,0.0,0,18,4,0,4.0
INC17486,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,18,0,10.283333333333333
INC17487,Variant 1,Medium,Incident,App,6,3,0.0,0,18,0,1,8.233333333333333
INC17488,Variant 4,High,Performance Issue,Website,7,5,1.0,0,35,23,0,6.05
INC17489,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,16,1,9.983333333333333
INC1749,Variant 7,Medium,Bug,Email,15,9,3.0,0,135,20,0,21.366666666666667
INC17490,Variant 1,High,Bug,Email,6,3,0.0,0,18,2,0,3.7
INC17491,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,12,1,10.916666666666666
INC17492,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,4,0,13.0
INC17493,Variant 1,Medium,Feature Request,App,6,3,0.0,0,18,1,0,10.716666666666667
INC17494,Variant 8,High,Maintenance,Website,10,3,0.0,0,30,8,0,7.433333333333334
INC17495,Variant 1,Low,Bug,Email,6,3,0.0,0,18,12,0,19.883333333333333
INC17496,Variant 4,Low,Bug,Email,7,5,1.0,0,35,8,0,32.28333333333333
INC17497,Variant 1,Medium,Maintenance,Email,6,2,0.0,0,12,14,0,7.65
INC17498,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,8,0,12.55
INC17499,Variant 3,High,Incident,Phone,8,4,1.0,0,32,18,1,7.3
INC1750,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,1,1,9.483333333333333
INC17500,Variant 1,Medium,Service Request,Website,6,2,0.0,0,12,1,0,7.866666666666666
INC17501,Variant 1,High,Bug,Website,6,3,0.0,0,18,2,0,5.866666666666666
INC17502,Variant 1,Low,Bug,Website,6,3,0.0,0,18,1,0,19.666666666666668
INC17503,Variant 2,High,Service Request,Website,4,3,0.0,1,12,16,1,1.75
INC17504,Variant 4,Medium,Incident,Website,7,4,1.0,0,28,0,0,12.2
INC17505,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,18,0,8.6
INC17506,Variant 4,Medium,Bug,Website,7,5,1.0,0,35,14,1,12.983333333333333
INC17507,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,12,0,9.216666666666667
INC17508,Variant 3,High,Feature Request,Email,8,4,1.0,0,32,5,0,5.9
INC17509,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,4,0,24.583333333333332
INC1751,Variant 8,Medium,Incident,Website,10,3,0.0,0,30,20,0,16.833333333333332
INC17510,Variant 9,Medium,Service Request,Website,10,4,1.0,0,40,6,0,15.5
INC17511,Variant 1,Low,Service Request,Website,6,2,0.0,0,12,2,0,15.466666666666667
INC17512,Variant 1,Low,Bug,Email,6,3,0.0,0,18,1,1,16.233333333333334
INC17513,Variant 1,High,Feature Request,Website,6,2,0.0,0,12,21,0,3.65
INC17514,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,10,1,23.316666666666666
INC17515,Variant 5,Medium,Performance Issue,Email,12,5,1.0,1,60,16,0,19.15
INC17516,Variant 9,Medium,Feature Request,Website,10,4,1.0,0,40,16,0,19.0
INC17517,Variant 8,Medium,Bug,Phone,10,3,0.0,0,30,10,0,20.766666666666666
INC17518,Variant 10,High,Bug,Website,6,3,1.0,1,18,23,0,4.466666666666667
INC17519,Variant 8,Medium,Performance Issue,App,10,3,0.0,0,30,12,1,17.383333333333333
INC1752,Variant 10,High,Bug,Website,6,4,1.0,1,24,14,0,4.183333333333334
INC17520,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,15,0,31.15
INC17521,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,14,1,9.55
INC17522,Variant 1,Low,Bug,Website,6,2,0.0,0,12,17,0,20.083333333333332
INC17523,Variant 1,Medium,Service Request,Website,6,2,0.0,0,12,8,0,8.066666666666666
INC17524,Variant 7,High,Bug,Website,15,6,3.0,0,90,1,0,10.8
INC17525,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,19,0,9.9
INC17526,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,6,1,24.316666666666666
INC17527,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,12,0,13.333333333333334
INC17528,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,13,0,7.516666666666667
INC17529,Variant 3,Low,Incident,Website,8,4,1.0,0,32,17,0,30.333333333333332
INC1753,Variant 9,Medium,Incident,Email,10,5,1.0,0,50,10,0,17.416666666666668
INC17530,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,16,1,13.916666666666666
INC17532,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,2,0,13.566666666666666
INC17533,Variant 1,High,Service Request,Email,6,3,0.0,0,18,14,1,3.816666666666667
INC17534,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,7,0,28.833333333333332
INC17535,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,19,0,9.183333333333334
INC17536,Variant 1,High,Bug,Email,6,3,0.0,0,18,15,1,6.65
INC17537,Variant 10,Low,Bug,Email,6,3,1.0,1,18,7,1,21.666666666666668
INC17538,Variant 5,Medium,Bug,Email,12,5,1.0,1,60,5,1,17.533333333333335
INC17539,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,20,0,5.9
INC1754,Variant 10,Medium,Bug,Email,6,3,1.0,1,18,10,0,8.9
INC17540,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,16,1,13.05
INC17541,Variant 3,High,Performance Issue,Website,8,3,1.0,0,24,4,0,8.016666666666667
INC17542,Variant 11,Low,Feature Request,Website,6,4,0.0,0,24,18,0,21.933333333333334
INC17543,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,22,0,23.966666666666665
INC17544,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,17,1,18.35
INC17545,Variant 1,High,Incident,Website,6,3,0.0,0,18,20,0,4.266666666666667
INC17546,Variant 8,Low,Incident,Email,10,2,0.0,0,20,23,1,35.31666666666667
INC17547,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,3,0,7.883333333333334
INC17548,Variant 4,High,Bug,Website,7,6,1.0,0,42,15,0,7.45
INC17549,Variant 7,Medium,Bug,Website,15,7,3.0,0,105,19,0,21.716666666666665
INC1755,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,8,0,5.733333333333333
INC17550,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,16,0,8.7
INC17551,Variant 3,Medium,Performance Issue,Phone,8,5,1.0,0,40,11,0,11.883333333333333
INC17552,Variant 3,Low,Technical Issue,Website,8,3,1.0,0,24,2,0,30.416666666666668
INC17553,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,22,1,25.333333333333332
INC17554,Variant 1,Low,Incident,Website,6,3,0.0,0,18,1,1,21.666666666666668
INC17555,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,16,1,14.033333333333333
INC17557,Variant 3,Medium,Technical Issue,Email,8,4,1.0,0,32,11,0,13.466666666666667
INC17558,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,10,0,13.616666666666667
INC17559,Variant 3,High,Performance Issue,App,8,4,1.0,0,32,16,0,7.383333333333334
INC1756,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,14,0,13.033333333333333
INC17560,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,0,1,11.916666666666666
INC17561,Variant 3,Medium,Technical Issue,Website,8,4,1.0,0,32,10,0,12.833333333333334
INC17562,Variant 7,High,Bug,Website,15,10,3.0,0,150,3,1,9.833333333333334
INC17563,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,9,0,19.2
INC17564,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,16,1,13.466666666666667
INC17565,Variant 10,High,Incident,Website,6,4,1.0,1,24,5,0,3.15
INC17566,Variant 4,Medium,Bug,Website,7,5,1.0,0,35,11,0,12.65
INC17567,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,16,1,17.616666666666667
INC17568,Variant 1,Medium,Maintenance,Email,6,3,0.0,0,18,3,0,10.05
INC17569,Variant 2,Medium,Feature Request,Website,4,2,0.0,1,8,20,0,5.6
INC1757,Variant 3,High,Feature Request,Email,8,3,1.0,0,24,5,0,4.533333333333333
INC17570,Variant 4,Low,Performance Issue,Email,7,4,1.0,0,28,23,0,19.566666666666666
INC17571,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,19,0,9.333333333333334
INC17572,Variant 3,High,Feature Request,Website,8,6,1.0,0,48,9,0,4.783333333333333
INC17573,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,19,0,7.766666666666667
INC17574,Variant 5,Medium,Performance Issue,Phone,12,5,1.0,1,60,11,1,17.6
INC17575,Variant 4,Medium,Technical Issue,Email,7,3,1.0,0,21,22,0,13.533333333333333
INC17576,Variant 3,Low,Incident,Email,8,4,1.0,0,32,16,1,29.716666666666665
INC17577,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,18,0,9.483333333333333
INC17578,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,2,0,23.25
INC17579,Variant 3,Low,Service Request,Email,8,5,1.0,0,40,0,0,28.1
INC1758,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,9,0,6.65
INC17580,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,15,1,14.233333333333333
INC17581,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,5,1,15.066666666666666
INC17582,Variant 8,Medium,Incident,Email,10,3,0.0,0,30,5,0,18.333333333333332
INC17583,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,13,0,10.5
INC17584,Variant 13,High,Bug,Website,11,5,1.0,0,55,15,0,9.35
INC17585,Variant 7,High,Bug,Website,15,8,3.0,0,120,1,0,10.65
INC17586,Variant 3,Medium,Incident,Email,8,3,1.0,0,24,10,0,13.133333333333333
INC17587,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,17,0,33.78333333333333
INC17588,Variant 11,Low,Performance Issue,Email,6,3,0.0,0,18,11,1,17.533333333333335
INC17589,Variant 3,Low,Incident,Website,8,6,1.0,0,48,15,1,29.95
INC1759,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,11,0,10.016666666666667
INC17590,Variant 1,High,Bug,Website,6,3,0.0,0,18,23,0,3.45
INC17591,Variant 2,High,Service Request,Website,4,3,0.0,1,12,7,1,2.8
INC17592,Variant 1,High,Technical Issue,Website,6,3,0.0,0,18,2,0,5.75
INC17593,Variant 4,Low,Bug,Phone,7,3,1.0,0,21,7,1,27.0
INC17594,Variant 2,Medium,Performance Issue,Email,4,3,0.0,1,12,21,0,6.1
INC17595,Variant 1,High,Feature Request,Email,6,2,0.0,0,12,23,0,4.233333333333333
INC17596,Variant 6,Medium,Maintenance,Email,10,7,2.0,0,70,9,0,16.516666666666666
INC17597,Variant 2,Medium,Bug,Website,4,3,0.0,1,12,6,0,4.683333333333334
INC17598,Variant 4,Medium,Performance Issue,Website,7,5,1.0,0,35,10,0,13.233333333333333
INC17599,Variant 1,High,Bug,Website,6,3,0.0,0,18,5,1,6.216666666666667
INC1760,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,9,0,8.15
INC17600,Variant 1,High,Incident,Website,6,3,0.0,0,18,1,1,6.283333333333333
INC17601,Variant 4,High,Bug,Email,7,4,1.0,0,28,17,0,6.683333333333334
INC17602,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,3,0,11.083333333333334
INC17603,Variant 4,High,Bug,Website,7,4,1.0,0,28,10,1,4.883333333333334
INC17605,Variant 1,High,Maintenance,Website,6,2,0.0,0,12,6,1,5.216666666666667
INC17606,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,21,0,27.35
INC17607,Variant 8,Medium,Technical Issue,Website,10,2,0.0,0,20,19,1,18.333333333333332
INC17608,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,0,1,13.85
INC17609,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,17,1,14.733333333333333
INC1761,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,2,1,26.533333333333335
INC17610,Variant 11,High,Service Request,Website,6,3,0.0,0,18,3,0,3.3
INC17611,Variant 1,High,Bug,Email,6,3,0.0,0,18,0,0,3.9
INC17612,Variant 9,Low,Feature Request,Website,10,5,1.0,0,50,8,0,34.95
INC17613,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,11,0,23.65
INC17614,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,12,1,31.55
INC17615,Variant 4,High,Service Request,Phone,7,4,1.0,0,28,8,0,5.45
INC17616,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,4,0,15.9
INC17617,Variant 7,High,Bug,Website,15,7,3.0,0,105,10,0,10.166666666666666
INC17618,Variant 3,High,Incident,Email,8,4,1.0,0,32,2,0,7.55
INC17619,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,8,0,6.8
INC1762,Variant 3,Medium,Feature Request,App,8,5,1.0,0,40,17,1,13.7
INC17620,Variant 1,Low,Incident,Website,6,3,0.0,0,18,19,0,17.35
INC17621,Variant 4,Medium,Service Request,App,7,4,1.0,0,28,2,0,15.733333333333333
INC17622,Variant 1,High,Service Request,Phone,6,3,0.0,0,18,20,0,5.383333333333334
INC17623,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,20,0,34.1
INC17624,Variant 3,Low,Incident,Email,8,4,1.0,0,32,18,0,25.833333333333332
INC17625,Variant 3,Low,Performance Issue,Phone,8,5,1.0,0,40,4,0,26.166666666666668
INC17626,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,8,1,5.933333333333334
INC17627,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,5,0,14.35
INC17628,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,14,0,10.85
INC17629,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,12,0,10.033333333333333
INC1763,Variant 6,High,Feature Request,Phone,10,7,2.0,0,70,21,0,8.533333333333333
INC17630,Variant 2,Medium,Bug,Email,4,3,0.0,1,12,19,0,4.716666666666667
INC17631,Variant 4,Medium,Bug,Email,7,6,1.0,0,42,11,0,9.9
INC17632,Variant 2,Medium,Bug,Email,4,3,0.0,1,12,3,0,4.733333333333333
INC17633,Variant 12,Medium,Performance Issue,Website,6,2,0.0,0,12,10,1,9.216666666666667
INC17634,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,22,0,14.15
INC17635,Variant 13,Medium,Service Request,Website,11,5,1.0,0,55,0,0,19.766666666666666
INC17636,Variant 1,Low,Incident,Website,6,2,0.0,0,12,22,1,12.666666666666666
INC17637,Variant 1,Low,Maintenance,Website,6,3,0.0,0,18,12,0,21.366666666666667
INC17638,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,14,0,9.833333333333334
INC17639,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,16,0,4.983333333333333
INC1764,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,16,0,22.783333333333335
INC17640,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,23,0,13.65
INC17641,Variant 3,Medium,Service Request,Website,8,4,1.0,0,32,17,1,14.05
INC17642,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,13,0,8.933333333333334
INC17643,Variant 4,Medium,Bug,Website,7,5,1.0,0,35,16,1,13.266666666666667
INC17644,Variant 1,High,Service Request,Email,6,3,0.0,0,18,3,0,4.15
INC17645,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,1,0,9.4
INC17646,Variant 3,Low,Incident,App,8,5,1.0,0,40,6,0,31.416666666666668
INC17647,Variant 5,Low,Incident,Email,12,5,1.0,1,60,12,1,35.63333333333333
INC17648,Variant 4,Medium,Service Request,Website,7,5,1.0,0,35,5,1,10.783333333333333
INC17649,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,20,0,27.016666666666666
INC1765,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,0,0,31.666666666666668
INC17650,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,3,1,13.866666666666667
INC17651,Variant 6,Medium,Bug,Email,10,5,2.0,0,50,12,0,14.316666666666666
INC17652,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,4,0,11.033333333333333
INC17653,Variant 1,Medium,Service Request,Website,6,2,0.0,0,12,13,0,11.666666666666666
INC17654,Variant 8,Low,Service Request,Website,10,3,0.0,0,30,3,1,34.483333333333334
INC17655,Variant 1,Low,Maintenance,Email,6,3,0.0,0,18,3,0,15.666666666666666
INC17656,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,3,1,13.85
INC17658,Variant 1,Low,Bug,Email,6,2,0.0,0,12,7,0,18.8
INC17659,Variant 3,Medium,Technical Issue,Email,8,5,1.0,0,40,20,0,10.033333333333333
INC1766,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,1,0,13.95
INC17660,Variant 10,Low,Performance Issue,Email,6,3,1.0,1,18,12,0,19.833333333333332
INC17661,Variant 9,Medium,Feature Request,Website,10,5,1.0,0,50,11,0,16.183333333333334
INC17662,Variant 3,Low,Maintenance,Website,8,4,1.0,0,32,11,1,33.25
INC17663,Variant 2,Medium,Incident,Email,4,3,0.0,1,12,8,1,4.55
INC17664,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,8,0,10.083333333333334
INC17665,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,4,0,7.9
INC17666,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,0,0,7.8
INC17667,Variant 1,High,Service Request,Email,6,3,0.0,0,18,23,0,3.5833333333333335
INC17668,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,4,1,7.7
INC17669,Variant 13,Medium,Technical Issue,Website,11,5,1.0,0,55,20,1,18.4
INC1767,Variant 4,Low,Performance Issue,Website,7,3,1.0,0,21,19,0,21.033333333333335
INC17670,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,8,0,14.433333333333334
INC17671,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,8,0,9.883333333333333
INC17672,Variant 5,Medium,Performance Issue,Email,12,5,1.0,1,60,9,1,19.083333333333332
