Case ID,Priority,Issue Type,Report Channel,Variant,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,SLA_Violation,SLA_Risk_Probability,Risk_Level
INC11874,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,1,0,0,0.0023832881999059493,Dusuk
INC11875,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,4,1,0,0.00577229659432412,Dusuk
INC11876,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,18,0,0,0.0,Dusuk
INC11877,Low,Performance Issue,Website,Variant 3,8,6,1.0,0,48,23,0,0,0.01389264145733002,Dusuk
INC11878,High,Performance Issue,App,Variant 3,8,4,1.0,0,32,20,0,0,0.35460086877463004,Dusuk
INC1188,Medium,Bug,Phone,Variant 1,6,3,0.0,0,18,15,1,0,0.0,Dusuk
INC11880,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,0,1,0,0.0,Dusuk
INC11881,Medium,Incident,Website,Variant 1,6,2,0.0,0,12,19,1,0,0.0,Dusuk
INC11882,Medium,Feature Request,Email,Variant 8,10,3,0.0,0,30,22,0,0,0.023612388957450797,Dusuk
INC11883,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,15,0,0,0.0,Dusuk
INC11884,High,Service Request,Email,Variant 3,8,3,1.0,0,24,7,0,0,0.11766342598227231,Dusuk
INC11885,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,22,0,0,0.002693620026089119,Dusuk
INC11886,High,Feature Request,Email,Variant 1,6,3,0.0,0,18,2,1,0,0.0,Dusuk
INC11887,Low,Performance Issue,App,Variant 3,8,4,1.0,0,32,22,0,0,0.015615640910304089,Dusuk
INC11888,Medium,Bug,Website,Variant 7,15,8,3.0,0,120,12,0,0,0.07238642672327947,Dusuk
INC11889,Medium,Bug,Website,Variant 4,7,5,1.0,0,35,20,0,0,0.007339019190790149,Dusuk
INC1189,High,Feature Request,Phone,Variant 12,6,4,0.0,0,24,8,1,0,0.03311598197146677,Dusuk
INC11890,High,Bug,Website,Variant 8,10,3,0.0,0,30,1,0,1,0.9560202698891749,Yuksek
INC11891,Low,Feature Request,Email,Variant 3,8,4,1.0,0,32,11,0,0,0.008993260495159168,Dusuk
INC11892,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,9,0,0,0.0,Dusuk
INC11893,Medium,Performance Issue,Phone,Variant 3,8,4,1.0,0,32,11,1,0,0.021731457961450297,Dusuk
INC11894,Medium,Maintenance,Website,Variant 2,4,3,0.0,1,12,11,1,0,0.0,Dusuk
INC11895,Medium,Technical Issue,Website,Variant 1,6,2,0.0,0,12,7,0,0,0.0,Dusuk
INC11896,High,Feature Request,Website,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC11897,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,1,0,0,0.0019374195212224158,Dusuk
INC11898,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,10,0,0,0.0023832881999059493,Dusuk
INC11899,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,6,1,0,0.0,Dusuk
INC1190,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,19,0,0,0.0,Dusuk
INC11900,Medium,Bug,App,Variant 4,7,5,1.0,0,35,15,1,0,0.008974469964361987,Dusuk
INC11901,Medium,Bug,Website,Variant 5,12,4,1.0,1,48,20,0,0,0.02325401907006262,Dusuk
INC11902,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,20,0,0,0.003379340447348188,Dusuk
INC11903,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,5,0,0,0.0019374195212224158,Dusuk
INC11904,Medium,Bug,App,Variant 5,12,4,1.0,1,48,10,0,0,0.009665861683686938,Dusuk
INC11905,High,Service Request,Website,Variant 3,8,4,1.0,0,32,13,0,0,0.07964371767578901,Dusuk
INC11906,Medium,Incident,Website,Variant 3,8,4,1.0,0,32,1,0,0,0.0043887392059991336,Dusuk
INC11907,High,Service Request,Website,Variant 2,4,3,0.0,1,12,17,1,0,0.0,Dusuk
INC11908,Medium,Bug,App,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC11909,Low,Technical Issue,Email,Variant 4,7,6,1.0,0,42,23,0,0,0.014663680361509257,Dusuk
INC1191,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC11910,High,Performance Issue,App,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC11911,Medium,Bug,Website,Variant 5,12,5,1.0,1,60,8,0,0,0.004645778181674503,Dusuk
INC11912,Medium,Bug,Website,Variant 4,7,5,1.0,0,35,23,0,0,0.007339019190790149,Dusuk
INC11913,High,Incident,Website,Variant 3,8,4,1.0,0,32,11,0,0,0.08867624140915152,Dusuk
INC11914,High,Bug,Email,Variant 4,7,5,1.0,0,35,23,1,0,0.08614069341924761,Dusuk
INC11915,Low,Technical Issue,App,Variant 1,6,2,0.0,0,12,8,0,0,0.0,Dusuk
INC11916,Low,Maintenance,Website,Variant 1,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC11917,Low,Feature Request,Website,Variant 9,10,5,1.0,0,50,16,0,0,0.06967071972671189,Dusuk
INC11918,Low,Bug,Email,Variant 1,6,2,0.0,0,12,18,0,0,0.0,Dusuk
INC11919,Medium,Service Request,Email,Variant 9,10,4,1.0,0,40,1,0,0,0.12496593353288821,Dusuk
INC1192,Low,Bug,Email,Variant 1,6,2,0.0,0,12,10,0,0,0.0,Dusuk
INC11920,High,Service Request,Email,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC11921,Medium,Feature Request,App,Variant 6,10,6,2.0,0,60,17,1,0,0.017750747924049813,Dusuk
INC11922,Medium,Service Request,Email,Variant 1,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC11923,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,18,0,0,0.0019374195212224158,Dusuk
INC11924,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC11925,Low,Maintenance,Website,Variant 3,8,4,1.0,0,32,7,0,0,0.0,Dusuk
INC11926,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC11927,High,Performance Issue,Website,Variant 1,6,3,0.0,0,18,8,1,0,0.0,Dusuk
INC11928,Medium,Feature Request,App,Variant 3,8,5,1.0,0,40,10,1,0,0.0016236743261157747,Dusuk
INC11929,Low,Feature Request,Website,Variant 4,7,5,1.0,0,35,16,0,0,0.004616048994974874,Dusuk
INC1193,Medium,Bug,Website,Variant 7,15,7,3.0,0,105,17,0,0,0.5896725648566781,Orta
INC11930,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,19,1,0,0.003335413593554976,Dusuk
INC11931,Medium,Incident,Email,Variant 1,6,2,0.0,0,12,19,0,0,0.0,Dusuk
INC11932,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,3,0,0,0.0019374195212224158,Dusuk
INC11933,High,Incident,Website,Variant 3,8,5,1.0,0,40,11,1,0,0.4515552049477498,Orta
INC11934,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,17,0,0,0.0019374195212224158,Dusuk
INC11935,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,21,0,0,0.0016687482259437974,Dusuk
INC11936,Medium,Bug,Email,Variant 7,15,8,3.0,0,120,15,1,0,0.29567017198913276,Dusuk
INC11937,High,Incident,Email,Variant 1,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC11938,Low,Service Request,Website,Variant 1,6,2,0.0,0,12,23,0,0,0.0,Dusuk
INC11939,Medium,Service Request,Website,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC1194,Low,Bug,Website,Variant 4,7,4,1.0,0,28,17,0,0,0.0,Dusuk
INC11940,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,21,1,0,0.004800359271658365,Dusuk
INC11941,Low,Feature Request,Email,Variant 10,6,4,1.0,1,24,21,0,0,0.0044453686200378074,Dusuk
INC11942,Low,Feature Request,App,Variant 3,8,4,1.0,0,32,14,0,0,0.0,Dusuk
INC11943,Medium,Performance Issue,App,Variant 3,8,5,1.0,0,40,2,0,0,0.0065534685161972904,Dusuk
INC11945,High,Incident,Email,Variant 10,6,3,1.0,1,18,0,1,0,0.0,Dusuk
INC11946,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,12,0,0,0.0019374195212224158,Dusuk
INC11947,Low,Feature Request,Website,Variant 4,7,4,1.0,0,28,12,1,0,0.0028009421728076083,Dusuk
INC11948,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,5,1,0,0.0,Dusuk
INC11949,Low,Performance Issue,Phone,Variant 3,8,5,1.0,0,40,9,1,0,0.008998075998451842,Dusuk
INC1195,High,Performance Issue,Phone,Variant 3,8,5,1.0,0,40,17,0,0,0.22772717438165901,Dusuk
INC11950,Medium,Performance Issue,Email,Variant 3,8,3,1.0,0,24,22,1,0,0.015376620217437822,Dusuk
INC11951,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,1,0,0,0.005983809499885779,Dusuk
INC11952,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC11953,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,19,1,0,0.0,Dusuk
INC11954,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC11955,Low,Incident,Email,Variant 3,8,5,1.0,0,40,3,0,0,0.002378573018024395,Dusuk
INC11956,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,2,0,0,0.0,Dusuk
INC11957,High,Incident,App,Variant 3,8,3,1.0,0,24,21,0,0,0.34830916345975915,Dusuk
INC11958,Low,Incident,Website,Variant 3,8,5,1.0,0,40,0,0,0,0.004752915496089092,Dusuk
INC11959,High,Performance Issue,Phone,Variant 1,6,2,0.0,0,12,13,0,0,0.0034305887845013693,Dusuk
INC1196,Low,Bug,Email,Variant 1,6,3,0.0,0,18,14,1,0,0.0,Dusuk
INC11960,High,Service Request,App,Variant 3,8,5,1.0,0,40,4,1,0,0.20002752910146449,Dusuk
INC11961,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC11962,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC11963,High,Performance Issue,Email,Variant 3,8,5,1.0,0,40,14,1,1,0.2802260282173573,Dusuk
INC11964,Low,Maintenance,Email,Variant 1,6,2,0.0,0,12,1,0,0,0.0,Dusuk
INC11965,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,21,0,0,0.0050959573912411306,Dusuk
INC11966,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,18,0,0,0.0019374195212224158,Dusuk
INC11967,High,Incident,Phone,Variant 3,8,4,1.0,0,32,5,1,0,0.43002029577312634,Orta
INC11968,Low,Feature Request,Website,Variant 1,6,2,0.0,0,12,7,0,0,0.0,Dusuk
INC11969,High,Feature Request,Website,Variant 1,6,3,0.0,0,18,3,1,0,0.0,Dusuk
INC1197,Medium,Performance Issue,Email,Variant 1,6,2,0.0,0,12,11,0,0,0.0,Dusuk
INC11970,Low,Service Request,Website,Variant 2,4,3,0.0,1,12,5,0,0,0.0,Dusuk
INC11971,Medium,Incident,Email,Variant 3,8,5,1.0,0,40,23,1,0,0.002668997139873791,Dusuk
INC11972,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,4,0,0,0.0,Dusuk
INC11973,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,8,1,0,0.004800359271658366,Dusuk
INC11974,High,Performance Issue,Email,Variant 3,8,4,1.0,0,32,7,1,1,0.2618655877145482,Dusuk
INC11975,High,Feature Request,Website,Variant 4,7,4,1.0,0,28,17,1,0,0.012945973242330513,Dusuk
INC11976,Low,Service Request,Website,Variant 3,8,3,1.0,0,24,2,0,0,0.0,Dusuk
INC11977,Low,Maintenance,Email,Variant 3,8,4,1.0,0,32,5,0,0,0.020684241445977927,Dusuk
INC11978,Medium,Incident,Website,Variant 6,10,6,2.0,0,60,22,0,0,0.0033882895376690773,Dusuk
INC11979,High,Bug,Website,Variant 1,6,2,0.0,0,12,5,0,0,0.0,Dusuk
INC1198,Medium,Bug,App,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC11980,Medium,Feature Request,Website,Variant 10,6,3,1.0,1,18,3,0,0,0.0,Dusuk
INC11981,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,7,1,0,0.0,Dusuk
INC11982,Medium,Feature Request,Website,Variant 9,10,4,1.0,0,40,6,0,0,0.02625293699834446,Dusuk
INC11983,High,Service Request,Website,Variant 10,6,4,1.0,1,24,22,0,0,0.0032785651049472664,Dusuk
INC11984,High,Incident,Website,Variant 3,8,4,1.0,0,32,20,0,0,0.13259405175846786,Dusuk
INC11985,High,Bug,Phone,Variant 11,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC11986,Medium,Performance Issue,Website,Variant 9,10,5,1.0,0,50,2,0,0,0.013318535066143469,Dusuk
INC11987,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC11988,Medium,Incident,Email,Variant 4,7,4,1.0,0,28,5,0,0,0.0,Dusuk
INC11989,Medium,Service Request,Website,Variant 8,10,3,0.0,0,30,15,0,0,0.02240719179245577,Dusuk
INC1199,Medium,Performance Issue,Website,Variant 3,8,3,1.0,0,24,21,1,0,0.007454019207862522,Dusuk
INC11990,Medium,Incident,Email,Variant 3,8,4,1.0,0,32,4,0,0,0.011247899031693853,Dusuk
INC11991,High,Incident,Website,Variant 3,8,3,1.0,0,24,2,0,0,0.11648953311997631,Dusuk
INC11992,Medium,Incident,Website,Variant 3,8,4,1.0,0,32,8,0,0,0.0019374195212224158,Dusuk
INC11993,Low,Performance Issue,Email,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC11994,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,0,0,0,0.0019374195212224158,Dusuk
INC11995,Low,Service Request,Website,Variant 4,7,3,1.0,0,21,3,0,0,0.0,Dusuk
INC11996,Medium,Incident,Phone,Variant 3,8,4,1.0,0,32,21,1,0,0.020551909671374116,Dusuk
INC11997,Low,Bug,Email,Variant 4,7,4,1.0,0,28,16,0,0,0.0032453767595914994,Dusuk
INC11998,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,9,0,0,0.0,Dusuk
INC11999,Medium,Service Request,Website,Variant 1,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC1200,Medium,Feature Request,Website,Variant 8,10,3,0.0,0,30,3,0,0,0.008864907080346183,Dusuk
INC12000,Low,Bug,Email,Variant 1,6,3,0.0,0,18,6,0,0,0.0,Dusuk
INC12001,Medium,Performance Issue,Website,Variant 10,6,4,1.0,1,24,22,1,0,0.0,Dusuk
INC12002,Medium,Feature Request,Website,Variant 1,6,2,0.0,0,12,8,1,0,0.0,Dusuk
INC12003,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,19,0,0,0.0,Dusuk
INC12004,Low,Incident,Website,Variant 4,7,5,1.0,0,35,10,1,0,0.0028009421728076083,Dusuk
INC12005,Low,Maintenance,Email,Variant 6,10,7,2.0,0,70,19,0,0,0.03087943509823448,Dusuk
INC12006,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC12007,High,Bug,Website,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC12008,High,Incident,Website,Variant 3,8,3,1.0,0,24,16,0,0,0.22197161592349895,Dusuk
INC12009,Medium,Maintenance,Website,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC1201,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,11,0,0,0.0019374195212224158,Dusuk
INC12010,Medium,Bug,Email,Variant 6,10,5,2.0,0,50,1,0,0,0.08077086357247357,Dusuk
INC12011,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,0,1,0,0.0,Dusuk
INC12012,Low,Service Request,App,Variant 1,6,2,0.0,0,12,17,0,0,0.0,Dusuk
INC12013,Low,Feature Request,Email,Variant 3,8,4,1.0,0,32,0,1,0,0.0,Dusuk
INC12014,Medium,Bug,Website,Variant 2,4,2,0.0,1,8,10,0,0,0.0,Dusuk
INC12015,Medium,Bug,Website,Variant 7,15,7,3.0,0,105,1,0,0,0.18010712220916575,Dusuk
INC12016,High,Feature Request,Email,Variant 13,11,6,1.0,0,66,0,0,1,0.9237896082075693,Yuksek
INC12017,High,Bug,Phone,Variant 7,15,9,3.0,0,135,23,0,1,0.9573934450606763,Yuksek
INC12018,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,22,0,0,0.003379340447348188,Dusuk
INC12019,Low,Performance Issue,Website,Variant 1,6,2,0.0,0,12,20,0,0,0.0,Dusuk
INC1202,Medium,Service Request,Website,Variant 5,12,5,1.0,1,60,0,0,0,0.06496195449057071,Dusuk
INC12020,Low,Performance Issue,App,Variant 2,4,2,0.0,1,8,9,0,0,0.0,Dusuk
INC12021,High,Feature Request,Website,Variant 5,12,6,1.0,1,72,0,0,0,0.884485200893138,Yuksek
INC12022,Medium,Maintenance,Email,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC12023,Medium,Technical Issue,Website,Variant 5,12,4,1.0,1,48,17,1,0,0.08216558146123515,Dusuk
INC12024,Low,Incident,Website,Variant 4,7,5,1.0,0,35,14,0,0,0.0,Dusuk
INC12025,Low,Service Request,Website,Variant 4,7,5,1.0,0,35,19,1,0,0.006332297290539468,Dusuk
INC12026,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,13,0,0,0.0019374195212224158,Dusuk
INC12027,High,Feature Request,Website,Variant 5,12,5,1.0,1,60,7,0,0,0.98326220560821,Yuksek
INC12028,Low,Service Request,Phone,Variant 3,8,3,1.0,0,24,1,1,0,0.01693831379284094,Dusuk
INC12029,Medium,Service Request,Website,Variant 1,6,2,0.0,0,12,20,0,0,0.0,Dusuk
INC1203,High,Performance Issue,Website,Variant 3,8,5,1.0,0,40,22,0,0,0.17402956546738807,Dusuk
INC12030,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,13,0,0,0.0,Dusuk
INC12031,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,17,0,0,0.0019374195212224158,Dusuk
INC12032,Medium,Maintenance,Website,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC12033,Medium,Incident,Email,Variant 4,7,4,1.0,0,28,20,0,0,0.0022453071590887402,Dusuk
INC12034,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,20,0,0,0.002693620026089119,Dusuk
INC12035,High,Feature Request,Website,Variant 4,7,5,1.0,0,35,11,0,0,0.015953187210503504,Dusuk
INC12036,Medium,Bug,Email,Variant 6,10,5,2.0,0,50,2,0,0,0.07872668818763585,Dusuk
INC12037,Medium,Service Request,Website,Variant 3,8,4,1.0,0,32,3,0,0,0.006835565740760012,Dusuk
INC12038,Low,Service Request,Email,Variant 3,8,5,1.0,0,40,4,0,0,0.0028996658405159165,Dusuk
INC12039,Medium,Maintenance,Website,Variant 3,8,4,1.0,0,32,16,1,0,0.0,Dusuk
INC1204,Medium,Maintenance,Email,Variant 10,6,3,1.0,1,18,7,0,0,0.0,Dusuk
INC12040,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,16,0,0,0.0023832881999059493,Dusuk
INC12041,Low,Performance Issue,Website,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC12042,Low,Performance Issue,Website,Variant 3,8,6,1.0,0,48,13,1,0,0.013144158123600744,Dusuk
INC12043,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,17,0,0,0.0,Dusuk
INC12044,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,0,0,0,0.0019374195212224158,Dusuk
INC12045,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC12046,Medium,Incident,Website,Variant 3,8,4,1.0,0,32,10,1,0,0.004001497413558399,Dusuk
INC12047,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC12048,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC12049,Medium,Service Request,Phone,Variant 1,6,3,0.0,0,18,1,1,0,0.0,Dusuk
INC1205,Low,Bug,Website,Variant 1,6,2,0.0,0,12,1,0,0,0.0,Dusuk
INC12050,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,20,0,0,0.002693620026089119,Dusuk
INC12051,Low,Feature Request,Email,Variant 3,8,3,1.0,0,24,7,0,0,0.0023785730180243946,Dusuk
INC12052,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,23,1,0,0.006949457363383762,Dusuk
INC12053,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,4,1,0,0.0,Dusuk
INC12054,Medium,Performance Issue,Website,Variant 4,7,4,1.0,0,28,7,1,0,0.006506233744725417,Dusuk
INC12055,Low,Bug,Email,Variant 1,6,2,0.0,0,12,1,0,0,0.0,Dusuk
INC12056,Medium,Performance Issue,Website,Variant 4,7,5,1.0,0,35,7,1,0,0.00639079091539723,Dusuk
INC12057,Low,Feature Request,Website,Variant 1,6,2,0.0,0,12,10,0,0,0.0,Dusuk
INC12058,Medium,Incident,Website,Variant 6,10,6,2.0,0,60,23,0,0,0.0033882895376690773,Dusuk
INC12059,Medium,Feature Request,App,Variant 3,8,6,1.0,0,48,2,0,0,0.008534278345342886,Dusuk
INC1206,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,13,0,0,0.0019374195212224158,Dusuk
INC12060,Medium,Performance Issue,Email,Variant 2,4,3,0.0,1,12,13,1,0,0.0,Dusuk
INC12061,Medium,Technical Issue,App,Variant 3,8,4,1.0,0,32,0,0,0,0.019680374040749134,Dusuk
INC12062,Medium,Performance Issue,Email,Variant 1,6,2,0.0,0,12,4,1,0,0.0,Dusuk
INC12063,Low,Incident,Email,Variant 3,8,3,1.0,0,24,9,1,0,0.004286860142919644,Dusuk
INC12064,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC12065,Low,Incident,Website,Variant 3,8,3,1.0,0,24,20,0,0,0.02442841583957795,Dusuk
INC12066,Medium,Performance Issue,Website,Variant 3,8,3,1.0,0,24,14,1,0,0.0,Dusuk
INC12067,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,12,0,0,0.0019374195212224158,Dusuk
INC12068,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC12069,Medium,Incident,Email,Variant 3,8,5,1.0,0,40,17,0,0,0.0019374195212224158,Dusuk
INC1207,High,Feature Request,Email,Variant 10,6,4,1.0,1,24,18,1,0,0.003470197268230493,Dusuk
INC12070,Low,Bug,Website,Variant 1,6,3,0.0,0,18,21,1,0,0.0,Dusuk
INC12071,Medium,Performance Issue,Website,Variant 1,6,2,0.0,0,12,15,0,0,0.0,Dusuk
INC12072,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,13,0,0,0.0,Dusuk
INC12073,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,15,1,0,0.006183273962353964,Dusuk
INC12074,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,5,1,0,0.0,Dusuk
INC12075,Medium,Service Request,Email,Variant 9,10,4,1.0,0,40,16,0,0,0.0593281851982269,Dusuk
INC12076,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,19,0,0,0.0,Dusuk
INC12077,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,22,1,0,0.5530183813817505,Orta
INC12078,Low,Incident,Website,Variant 10,6,4,1.0,1,24,13,0,0,0.0,Dusuk
INC12079,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,11,0,0,0.0,Dusuk
INC1208,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC12080,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,20,0,0,0.0019374195212224158,Dusuk
INC12081,Low,Bug,Website,Variant 1,6,2,0.0,0,12,20,0,0,0.0,Dusuk
INC12082,Low,Bug,Email,Variant 1,6,2,0.0,0,12,15,1,0,0.0,Dusuk
INC12083,High,Incident,Email,Variant 1,6,2,0.0,0,12,16,0,0,0.0,Dusuk
INC12084,Medium,Performance Issue,Email,Variant 9,10,5,1.0,0,50,18,0,0,0.03624877095188346,Dusuk
INC12085,Low,Incident,Website,Variant 3,8,4,1.0,0,32,6,0,0,0.00493163325224394,Dusuk
INC12086,Low,Performance Issue,App,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC12087,High,Maintenance,Website,Variant 3,8,4,1.0,0,32,4,1,0,0.24442387862138493,Dusuk
INC12088,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,22,0,0,0.0,Dusuk
INC12089,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,6,0,0,0.0,Dusuk
INC12090,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,23,0,0,0.0019374195212224158,Dusuk
INC12091,High,Bug,Email,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC12092,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,16,1,0,0.0,Dusuk
INC12093,Medium,Service Request,Website,Variant 3,8,4,1.0,0,32,16,0,0,0.0019374195212224158,Dusuk
INC12094,High,Bug,Email,Variant 1,6,2,0.0,0,12,16,0,0,0.0,Dusuk
INC12096,High,Performance Issue,Website,Variant 3,8,3,1.0,0,24,20,1,0,0.24030826231793234,Dusuk
INC12097,High,Technical Issue,Email,Variant 1,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC12098,Low,Technical Issue,Website,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC12099,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC1210,Medium,Performance Issue,App,Variant 3,8,5,1.0,0,40,22,0,0,0.007017560634240939,Dusuk
INC12100,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,4,0,0,0.0019374195212224158,Dusuk
INC12101,High,Maintenance,Website,Variant 4,7,4,1.0,0,28,12,1,0,0.12320189372226618,Dusuk
INC12102,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,1,0,0,0.0019374195212224158,Dusuk
INC12103,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC12104,Medium,Incident,Email,Variant 1,6,2,0.0,0,12,23,0,0,0.0,Dusuk
INC12105,High,Maintenance,Website,Variant 3,8,4,1.0,0,32,16,1,0,0.16471477095782042,Dusuk
INC12106,Medium,Bug,Phone,Variant 11,6,4,0.0,0,24,1,0,0,0.0,Dusuk
INC12108,High,Feature Request,App,Variant 3,8,4,1.0,0,32,14,0,0,0.1075964057711735,Dusuk
INC12109,Medium,Bug,Email,Variant 2,4,3,0.0,1,12,7,0,0,0.0,Dusuk
INC1211,Low,Incident,Email,Variant 3,8,4,1.0,0,32,11,1,0,0.00918500636245724,Dusuk
INC12110,Medium,Service Request,Email,Variant 3,8,4,1.0,0,32,1,1,0,0.013132526847338283,Dusuk
INC12111,Low,Performance Issue,App,Variant 3,8,4,1.0,0,32,14,0,0,0.0,Dusuk
INC12112,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,2,1,0,0.0,Dusuk
INC12113,High,Bug,Website,Variant 7,15,6,3.0,0,90,18,0,1,0.9726627134528563,Yuksek
